FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier,cluster_id_original
558,0,10.730081,29.856411,False,0
559,3,14.642931,35.00549,False,3
560,3,14.274263,35.93257,False,3
561,3,13.5355215,35.36822,False,3
562,3,10.526024,34.111332,False,3
563,0,10.076873,30.919962,False,0
564,3,13.630566,34.56891,False,3
565,3,13.720874,36.066624,False,3
566,3,13.233516,34.808655,False,3
567,3,11.805771,31.002415,False,3
568,3,11.10248,29.937023,False,3
569,3,12.172275,34.60504,False,3
570,3,12.367446,32.30541,False,3
571,3,12.895003,34.188194,False,3
572,3,11.663105,33.63949,False,3
573,3,12.097627,31.77256,False,3
574,3,12.934075,35.838135,False,3
575,3,11.133071,33.80095,False,3
576,0,11.679947,30.410128,False,0
577,3,12.054299,34.21202,False,3
578,3,13.335568,35.103672,False,3
579,3,13.378561,35.800877,False,3
580,3,11.119713,34.68353,False,3
581,3,13.013378,32.46274,False,3
582,3,12.03033,30.309126,False,3
583,0,11.215292,30.410568,False,0
584,3,13.707154,33.500988,False,3
585,3,10.995504,29.704117,False,3
586,3,12.885577,32.628742,False,3
587,3,14.031355,35.37752,False,3
588,3,14.106574,33.74822,False,3
589,3,13.424442,32.80595,False,3
590,3,14.959096,36.33254,False,3
591,3,14.567125,36.187897,False,3
592,3,13.471443,33.251694,False,3
593,3,13.756305,33.86348,False,3
594,3,13.111314,33.717876,False,3
595,0,10.742956,30.365866,False,0
596,3,12.821615,31.99492,False,3
597,0,10.902937,30.14436,False,0
598,3,12.793021,31.60272,False,3
599,3,11.625306,34.79645,False,3
600,3,14.164474,35.07712,False,3
601,3,12.729334,34.073128,False,3
602,3,13.863295,32.34158,False,3
603,3,12.677815,32.81417,False,3
604,3,13.966454,34.0581,False,3
605,3,14.087329,32.318367,False,3
606,3,14.751181,33.299828,False,3
607,3,15.195751,32.99722,False,3
608,3,13.667304,34.296448,False,3
609,3,12.09904,34.37331,False,3
610,3,12.964602,34.029743,False,3
611,3,15.992336,32.59302,False,3
612,3,12.159149,34.31299,False,3
613,3,11.447283,34.581932,False,3
614,3,13.523575,32.517075,False,3
615,3,14.024733,33.572544,False,3
616,3,15.415952,32.556057,False,3
617,3,16.014833,32.551495,False,3
618,3,15.554518,32.564037,False,3
619,3,12.876282,32.759468,False,3
620,3,15.445237,36.38774,False,3
621,3,14.3482,33.601383,False,3
622,3,13.334834,32.645805,False,3
623,3,15.839475,36.314705,False,3
624,3,15.3983755,36.419697,False,3
625,3,16.073298,36.27149,False,3
626,3,14.949127,33.260525,False,3
627,3,13.778917,33.796906,False,3
628,3,13.235078,33.826103,False,3
629,3,14.225646,33.791676,False,3
630,3,15.49307,32.458996,False,3
631,3,11.4376545,34.656986,False,3
632,3,17.02856,30.652063,False,3
633,3,17.299917,33.00159,False,3
634,3,15.02713,32.187233,False,3
635,3,16.89539,28.412657,False,3
636,0,15.972841,25.857174,False,0
637,3,16.730751,32.661823,False,3
638,3,17.8412,32.90491,False,3
639,11,15.421497,23.20719,False,11
640,3,18.168758,33.46919,False,3
641,3,15.498483,30.97973,False,3
642,3,16.097986,32.323742,False,3
643,11,15.387509,23.643127,False,0
644,3,17.613462,32.060314,False,3
645,3,15.54069,28.44169,False,3
646,3,16.127905,32.07124,False,3
647,11,15.755522,24.245222,False,11
648,3,15.4620075,32.31608,False,3
649,3,14.586982,31.897358,False,3
650,3,14.1319275,31.872572,False,3
651,11,13.460898,22.355762,False,11
652,11,13.769785,25.541157,False,11
653,11,13.36126,28.968517,False,11
654,11,14.095876,27.288252,False,11
655,11,12.805066,25.094118,False,11
656,11,11.064172,26.697472,False,11
657,11,11.537599,26.55042,False,11
658,11,11.420314,26.20074,False,11
659,11,11.386724,27.003704,False,11
660,11,10.953048,25.897095,False,11
661,11,11.521837,27.451887,False,11
662,11,10.205386,24.569708,False,11
663,11,11.648242,24.764545,False,11
664,3,11.606143,27.998032,False,3
665,11,11.672855,25.992083,False,11
666,11,10.743891,25.544893,False,11
667,11,11.332118,27.564528,False,11
668,11,10.969097,26.237728,False,11
669,11,11.948624,25.132568,False,11
670,11,10.765999,25.078535,False,11
671,11,11.680975,24.333004,False,11
672,11,11.133086,25.368702,False,11
673,11,12.273176,24.263952,False,11
674,11,11.262332,24.318357,False,11
675,11,11.776744,23.939007,False,11
676,11,12.404439,24.987644,False,11
677,11,11.724669,23.494287,False,11
678,11,12.398027,25.242086,False,11
679,11,12.022885,24.825308,False,11
680,11,12.281295,24.743158,False,11
681,11,11.303864,23.91041,False,11
682,11,12.137999,23.970068,False,11
683,11,12.437895,25.688711,False,11
684,11,11.36316,25.132069,False,11
685,11,11.845257,25.577187,False,11
686,11,13.520491,28.210043,False,11
687,11,12.783358,30.45133,False,11
688,11,14.013857,23.57293,False,11
689,11,12.758618,26.657442,False,11
690,11,14.792719,23.009283,False,11
691,11,14.147436,30.799995,False,11
692,11,13.213263,25.36772,False,11
693,11,14.639577,30.361553,False,11
694,11,13.924252,29.676256,False,11
695,11,14.0575075,22.8788,False,11
696,11,13.656401,24.273804,False,11
697,11,13.131684,25.969162,False,11
698,11,13.449127,22.835503,False,11
699,11,14.686247,23.441397,False,11
700,11,14.514927,22.713177,False,11
701,11,14.555686,24.700705,False,11
702,11,14.370064,26.05219,False,11
703,11,12.619305,25.102915,False,11
704,11,12.769663,25.303024,False,11
705,11,13.699759,23.25191,False,11
706,11,13.103354,30.040586,False,11
707,11,12.743618,25.656178,False,11
708,11,13.815945,22.448212,False,11
709,11,14.323602,28.9401,False,11
710,11,13.435318,25.083721,False,11
711,11,14.725607,24.039759,False,11
712,11,14.008092,30.633587,False,11
713,11,13.487833,26.880716,False,11
714,3,14.413461,31.980295,False,3
715,11,13.328776,27.710087,False,11
716,11,12.838573,24.91762,False,11
717,11,13.72596,23.705736,False,11
718,11,12.895221,23.051584,False,11
719,11,12.330279,22.932043,False,11
720,11,12.572308,24.137486,False,11
721,11,13.513618,24.028418,False,11
722,11,13.282879,23.06443,False,11
723,11,14.18923,24.681416,False,11
724,11,12.634567,24.948265,False,11
725,11,12.143512,23.484283,False,11
726,11,12.585208,24.67513,False,11
727,11,13.531109,23.52939,False,11
728,11,12.87213,24.513126,False,11
729,11,12.320433,23.847183,False,11
730,11,12.414904,23.313421,False,11
731,11,13.042109,23.530027,False,11
732,2,9.51719,11.767318,False,2
733,2,8.95522,10.884733,False,2
734,2,11.61254,10.38888,False,2
735,2,11.803665,12.019777,False,2
736,2,11.3771515,11.278346,False,2
737,2,11.816591,11.448562,False,2
738,2,10.818206,11.104594,False,2
739,2,12.663552,12.794925,False,2
740,2,12.876521,13.273191,False,2
741,2,12.16335,10.963997,False,2
742,2,11.902293,13.250516,False,2
743,2,11.674666,9.71135,False,2
744,2,11.64687,12.5423565,False,2
745,2,11.612151,13.181729,False,2
746,2,12.993071,13.537445,False,2
747,2,12.012715,13.617847,False,2
748,2,12.17778,12.674685,False,2
749,2,11.852752,13.199615,False,2
750,2,12.422887,13.451594,False,2
751,2,11.7931185,10.999064,False,2
752,2,12.486988,13.1775255,False,2
753,2,11.699818,11.195558,False,2
754,2,12.210049,11.828838,False,2
755,2,5.8641,7.432833,False,2
